key:ID,source,local_id,title,author_list,last_updated,publication_year,url,doi,license,size,type
researchgraph.org/nci/f5222_1399_1336_1489,nci.org.au,f5222_1399_1336_1489,VIIRS Australasian L0 (Raw Dataset),,5/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5222_1399_1336_1489,,,,dataset
researchgraph.org/nci/f9007_2850_9392_7175,nci.org.au,f9007_2850_9392_7175,Ocean Forecasting Australian Model (v. 3.0) Products,,10/03/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9007_2850_9392_7175,,http://dapds00.nci.org.au/thredds/fileServer/licenses/gb6_licence.txt,,dataset
researchgraph.org/nci/f6132_2991_8886_3664,nci.org.au,f6132_2991_8886_3664,ACCESS NWP APS2 Operational datasets,,16/08/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6132_2991_8886_3664,,,,dataset
researchgraph.org/nci/f5016_4381_4809_1614,nci.org.au,f5016_4381_4809_1614,ACCESS NWP APS1 Operational Datasets,,16/08/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5016_4381_4809_1614,,,,dataset
researchgraph.org/nci/f3186_2226_5617_5645,nci.org.au,f3186_2226_5617_5645,Community Atmosphere Biosphere Land Exchange (CABLE) Model Collection - Evaluation,,25/07/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3186_2226_5617_5645,,http://dapds00.nci.org.au/thredds/fileServer/licenses/wd9_licence.pdf,,dataset
researchgraph.org/nci/f7702_5979_2431_6278,nci.org.au,f7702_5979_2431_6278,European Centre for Medium-Range Weather Forecast (ECMWF) ERA Interim re-analysis dataset,European Centre for Medium-Range Weather Forecast (ECMWF),18/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7702_5979_2431_6278,,http://dapds00.nci.org.au/thredds/fileServer/licenses/ub4_licence.pdf,,dataset
researchgraph.org/nci/f9907_4028_5233_6570,nci.org.au,f9907_4028_5233_6570,ACCESS NWP APS0 Operational Datasets,,16/08/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9907_4028_5233_6570,,,,dataset
researchgraph.org/nci/f2612_5593_4183_4737,nci.org.au,f2612_5593_4183_4737,ACCESS NWP APS2 Development Datasets,,14/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2612_5593_4183_4737,,,,dataset
researchgraph.org/nci/f3971_5076_6037_3989,nci.org.au,f3971_5076_6037_3989,ACCESS NWP APS1 Development Datasets,,16/08/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3971_5076_6037_3989,,,,dataset
researchgraph.org/nci/f7002_5603_9090_1555,nci.org.au,f7002_5603_9090_1555,ACCESS NWP APS3 Development Datasets,,16/08/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7002_5603_9090_1555,,,,dataset
researchgraph.org/nci/f6499_9305_8815_4108,nci.org.au,f6499_9305_8815_4108,Ocean Forecasting Australian Model (v. 3.0) Products - OFAM3_EI_SPINUP,,10/03/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6499_9305_8815_4108,,http://dapds00.nci.org.au/thredds/fileServer/licenses/gb6_licence.txt,,dataset
researchgraph.org/nci/f4642_1788_5278_8943,nci.org.au,f4642_1788_5278_8943,National Water Data Assets,,23/09/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f4642_1788_5278_8943,,,,dataset
researchgraph.org/nci/f2938_1530_2165_7706,nci.org.au,f2938_1530_2165_7706,SkyMapper Southern Sky Survey,,23/09/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2938_1530_2165_7706,,,,dataset
researchgraph.org/nci/f6930_7706_7959_5680,nci.org.au,f6930_7706_7959_5680,UM and GC model assessment,,23/09/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6930_7706_7959_5680,,,,dataset
researchgraph.org/nci/f8870_1721_6025_5237,nci.org.au,f8870_1721_6025_5237,HAT-South,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8870_1721_6025_5237,,,,dataset
researchgraph.org/nci/f3434_5135_7754_8833,nci.org.au,f3434_5135_7754_8833,WiFeS,,23/09/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3434_5135_7754_8833,,,,dataset
researchgraph.org/nci/f6003_7313_1429_8346,nci.org.au,f6003_7313_1429_8346,SkyMapper EDR,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6003_7313_1429_8346,10.4225/41/572FF2C5EBD30,http://creativecommons.org/licenses/by-sa/4.0/,,dataset
researchgraph.org/nci/f7285_6629_8378_9056,nci.org.au,f7285_6629_8378_9056,SkyMapper Telescope - image archive,,23/09/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7285_6629_8378_9056,,,,dataset
researchgraph.org/nci/f5023_1291_6579_1882,nci.org.au,f5023_1291_6579_1882,Seasonal Prediction: ACCESS-S1 hindcast ,Bureau of Meteorology,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5023_1291_6579_1882,,http://www.bom.gov.au/other/copyright.shtml,,dataset
researchgraph.org/nci/f5521_6750_8296_4132,nci.org.au,f5521_6750_8296_4132,Seasonal Climate Prediction Data Collection,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5521_6750_8296_4132,,http://www.bom.gov.au/other/copyright.shtml,,dataset
researchgraph.org/nci/f2574_4162_5813_5047,nci.org.au,f2574_4162_5813_5047,Atmospheric reanalysis products - Modern-Era Retrospective Analysis for Research and Applications (MERRA2),,5/04/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2574_4162_5813_5047,,,,dataset
researchgraph.org/nci/f3429_6109_3994_3543,nci.org.au,f3429_6109_3994_3543,"Vegetation - Genetic Plant Surveys and Floristics, 2014-15", ,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3429_6109_3994_3543,To be generated as part of the curation and publication processes,http://tern.org.au/rs/7/sites/998/user_uploads/File/Data%20Licensing%20Documents/TERN%20Attribution%20Data%20Licence%20v1_0.pdf ,,dataset
researchgraph.org/nci/f8986_6119_3569_4824,nci.org.au,f8986_6119_3569_4824,Digitised Australian Aerial Survey Photography Collection,,23/08/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8986_6119_3569_4824,,http://dapds00.nci.org.au/thredds/fileServer/licenses/fk2_licence.pdf,,dataset
researchgraph.org/nci/f8778_8141_2140_4765,nci.org.au,f8778_8141_2140_4765,ACCESS1.3b model output from the Amazonian Deforestation AMZDEF experiment v1.0,ARCCSS and UNSW,3/01/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8778_8141_2140_4765,http://dx.doi.org/10.4225/41/563BEB78E3A93,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f3215_8818_6530_2790,nci.org.au,f3215_8818_6530_2790,ACCESS1.3b model output from the Amazonian Deforestation AMZDEF experiment v2.0,ARCCSS and UNSW,3/01/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3215_8818_6530_2790,10.4225/41/56F0BDE513DDA,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f8877_7704_7395_3631,nci.org.au,f8877_7704_7395_3631,Australian Geographic Reference Image (AGRI),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8877_7704_7395_3631,,,,dataset
researchgraph.org/nci/f6631_6827_9225_4207,nci.org.au,f6631_6827_9225_4207,Bioplatforms Australia Melanoma Collection,Dan Andrews,29/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6631_6827_9225_4207,,,,dataset
researchgraph.org/nci/f2273_1924_7220_4781,nci.org.au,f2273_1924_7220_4781,High Resolution Extension Model for ACCESS Tropical Cyclone Forcasting,,23/09/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2273_1924_7220_4781,,,,dataset
researchgraph.org/nci/f8298_9729_9476_1124,nci.org.au,f8298_9729_9476_1124,"Area-extent of temperature and precipitation extremes in CMIP5 models under different radiative forcing scenarios, observations and reanalysis",ARCCSS and University of Melbourne,3/01/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8298_9729_9476_1124,http://dx.doi.org/10.4225/41/5809848c5b527,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f9589_2733_2545_4343,nci.org.au,f9589_2733_2545_4343,ANU Water and Landscape Dynamics,Albert van Dijk,18/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9589_2733_2545_4343,,http://creativecommons.org/licenses/by-sa/3.0/au/ (Australia),,dataset
researchgraph.org/nci/f1104_2906_7276_3004,nci.org.au,f1104_2906_7276_3004,ANU Water and Landscape Dynamics - data for Australia,Albert van Dijk,5/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1104_2906_7276_3004,10.4225/41/5934faf27397b,http://creativecommons.org/licenses/by-sa/3.0/au/ (Australia),,dataset
researchgraph.org/nci/f1687_4921_9483_2394,nci.org.au,f1687_4921_9483_2394,Plots of APS1 access-dn,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1687_4921_9483_2394,,,,dataset
researchgraph.org/nci/f9531_4379_3678_3458,nci.org.au,f9531_4379_3678_3458,plots of APS0 access-r (Regional),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9531_4379_3678_3458,,,,dataset
researchgraph.org/nci/f3617_1034_0143_5106,nci.org.au,f3617_1034_0143_5106,operational APS0 access-ph NWP data (perth),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3617_1034_0143_5106,,,,dataset
researchgraph.org/nci/f6504_0159_5493_4359,nci.org.au,f6504_0159_5493_4359,plots of APS1 access-g,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6504_0159_5493_4359,,,,dataset
researchgraph.org/nci/f2367_5371_6248_0596,nci.org.au,f2367_5371_6248_0596,Plots of APS1 access-sy,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2367_5371_6248_0596,,,,dataset
researchgraph.org/nci/f5036_2307_3016_4136,nci.org.au,f5036_2307_3016_4136,operational APS1 access-t NWP data (tropical),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5036_2307_3016_4136,,,,dataset
researchgraph.org/nci/f5167_5691_4287_4921,nci.org.au,f5167_5691_4287_4921,plots of APS1 access-ad,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5167_5691_4287_4921,,,,dataset
researchgraph.org/nci/f0632_3129_7830_3259,nci.org.au,f0632_3129_7830_3259,operational APS1 access-bn NWP data (Brisbane),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0632_3129_7830_3259,,,,dataset
researchgraph.org/nci/f2795_5784_2789_8435,nci.org.au,f2795_5784_2789_8435,operational APS1 access-ad NWP data (Adelaide),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2795_5784_2789_8435,,,,dataset
researchgraph.org/nci/f5360_4697_1392_4718,nci.org.au,f5360_4697_1392_4718,developmental APS0 access-a NWP data over Aus mainland,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5360_4697_1392_4718,,,,dataset
researchgraph.org/nci/f1047_9850_3840_9371,nci.org.au,f1047_9850_3840_9371,operational APS1 access-ph NWP data (perth),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1047_9850_3840_9371,,,,dataset
researchgraph.org/nci/f0615_6810_5371_7462,nci.org.au,f0615_6810_5371_7462,plots of APS0 access-ad (Adelaide),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0615_6810_5371_7462,,,,dataset
researchgraph.org/nci/f7308_7193_7019_2643,nci.org.au,f7308_7193_7019_2643,Plots of  APS1 access-r,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7308_7193_7019_2643,,,,dataset
researchgraph.org/nci/f7048_9234_4276_9831,nci.org.au,f7048_9234_4276_9831,operational APS1 access-sy NWP data (sydney),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7048_9234_4276_9831,,,,dataset
researchgraph.org/nci/f9578_1428_8932_2860,nci.org.au,f9578_1428_8932_2860,APS2 access-bn research experiment bnmb NWP data,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9578_1428_8932_2860,,,,dataset
researchgraph.org/nci/f2457_1485_7850_8109,nci.org.au,f2457_1485_7850_8109,Plots of APS2 access-ph,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2457_1485_7850_8109,,,,dataset
researchgraph.org/nci/f7405_3917_2073_5091,nci.org.au,f7405_3917_2073_5091,Plots of APS2 access-g,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7405_3917_2073_5091,,,,dataset
researchgraph.org/nci/f3796_1023_1524_2726,nci.org.au,f3796_1023_1524_2726,WRF model outputs from the 2-km resolution Sydney experiment (v1.0),ARCCSS and UNSW,3/01/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3796_1023_1524_2726,http://dx.doi.org/10.4225/41/56A1C2A495361,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f3127_2399_7392_4923,nci.org.au,f3127_2399_7392_4923,Australian Gridded Climate Data (AGCD),,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3127_2399_7392_4923,,https://creativecommons.org/licenses/by-nc/4.0/legalcode,,dataset
researchgraph.org/nci/221dcfd8-04f6-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04f6-5083-e053-10a3070a64e3,radmap v3 2015 filtered ppm uranium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04f6-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04f2-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04f2-5083-e053-10a3070a64e3,onshore geodetic Spherical Cap Bouguer June 2009,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04f2-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04f8-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04f8-5083-e053-10a3070a64e3,radmap v3 2015 ratio thorium over potassium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04f8-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04ff-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04ff-5083-e053-10a3070a64e3,radmap v3 2015 unfiltered terrestrial dose rate grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04ff-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04f4-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04f4-5083-e053-10a3070a64e3,radmap v3 2015 filtered pct potassium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04f4-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04fb-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04fb-5083-e053-10a3070a64e3,radmap v3 2015 ratio uranium squared over thorium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04fb-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/0d99907a-a4b5-d656-e053-12a3070ad7ae,nci.org.au,0d99907a-a4b5-d656-e053-12a3070ad7ae,Total Magnetic Intensity (TMI) image 2015 greyscale,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/0d99907a-a4b5-d656-e053-12a3070ad7ae,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/221dcfd8-04f9-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04f9-5083-e053-10a3070a64e3,radmap v3 2015 ratio uranium over potassium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04f9-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04fe-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04fe-5083-e053-10a3070a64e3,radmap v3 2015 unfiltered ppm uranium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04fe-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04fc-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04fc-5083-e053-10a3070a64e3,radmap v3 2015 unfiltered pct potassium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04fc-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/cac517b6-971d-4d21-8bf2-eb08c75fc465,nci.org.au,cac517b6-971d-4d21-8bf2-eb08c75fc465,Isostatic Residual Gravity Anomaly Grid of Onshore Australia 2016,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/cac517b6-971d-4d21-8bf2-eb08c75fc465,,,,dataset
researchgraph.org/nci/0d9a959a-f3f2-cb51-e053-12a3070ab5f9,nci.org.au,0d9a959a-f3f2-cb51-e053-12a3070ab5f9,Total Magnetic Intensity (TMI) Image of Australia with Variable Reduction to Pole (VRTP) greyscale,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/0d9a959a-f3f2-cb51-e053-12a3070ab5f9,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/221dcfd8-04f5-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04f5-5083-e053-10a3070a64e3,radmap v3 2015 filtered ppm thorium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04f5-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/221dcfd8-04fa-5083-e053-10a3070a64e3,nci.org.au,221dcfd8-04fa-5083-e053-10a3070a64e3,radmap v3 2015 ratio uranium over thorium grid,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/221dcfd8-04fa-5083-e053-10a3070a64e3,,https://creativecommons.org/licenses/by/3.0/au/,,dataset
researchgraph.org/nci/03602fca-d7e9-4e44-b8fd-2ceb9bdd8da1,nci.org.au,03602fca-d7e9-4e44-b8fd-2ceb9bdd8da1,Complete Bouguer Gravity Anomaly Grid of Onshore Australia 2016,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/03602fca-d7e9-4e44-b8fd-2ceb9bdd8da1,,,,dataset
researchgraph.org/nci/a05f7892-d805-7506-e044-00144fdd4fa6,nci.org.au,a05f7892-d805-7506-e044-00144fdd4fa6,Gravity Anomaly Image of the Australian Region - 2008,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/a05f7892-d805-7506-e044-00144fdd4fa6,,https://creativecommons.org/licenses/by/4.0/,,dataset
